id,row,col,norm,final_health,service_ratio,total_demand,total_generated,total_self_served,total_imported,total_exported,total_unmet,final_storage
1191,33,3,0.4123,1.0,0.9935,89.615,161.441,89.004,0.028,24.016,0.583,48.421
1192,33,4,0.6301,1.0,0.952,113.475,193.66,100.611,7.423,91.184,5.442,1.865
1193,33,5,0.3532,1.0,0.7951,2965.081,2236.056,2165.655,191.938,58.759,607.488,11.642
1194,33,6,0.6917,0.8754,0.7609,2258.333,2867.502,1067.767,650.68,1799.735,539.886,0.0
1195,33,7,0.7876,0.0007,0.2971,951673.274,278100.189,278100.189,4665.115,0.0,668907.971,0.0
1196,33,8,0.7106,0.0879,0.5616,1067.454,1457.25,467.363,132.134,989.887,467.957,0.0
1197,33,9,0.917,0.0076,0.3563,4275.247,1281.656,1281.656,241.666,0.0,2751.925,0.0
1198,33,10,0.8422,0.396,0.9005,149.73,133.068,58.682,76.143,74.386,14.905,0.0
1199,33,11,0.6681,0.0,0.78,19436.988,15379.97,15137.622,22.559,242.349,4276.808,0.0
1200,33,12,0.1752,0.0,0.8115,2258.333,2867.502,1580.296,252.278,1287.206,425.758,0.0
1201,33,13,0.8711,0.0,0.7168,149.73,133.068,97.023,10.304,36.044,42.403,0.0
1202,33,14,0.9971,0.2998,0.7856,231.182,271.287,148.105,33.514,123.183,49.563,0.0
1203,33,15,0.1985,0.0448,0.7808,1144.365,564.892,561.081,332.458,3.812,250.827,0.0
1204,33,16,0.1215,1.0,0.898,900.362,939.345,805.796,2.729,133.153,91.837,0.396
1205,33,17,0.5184,0.0268,0.4919,2193.927,836.901,836.901,242.347,0.0,1114.679,0.0
1206,33,18,0.1066,0.0,0.4381,2193.927,836.901,836.901,124.151,0.0,1232.875,0.0
1207,33,19,0.0761,0.0253,0.6298,175.178,107.625,100.902,9.43,6.723,64.847,0.0
1208,33,20,0.8231,0.0407,0.7187,900.362,939.345,625.203,21.903,314.142,253.256,0.0
1209,33,21,0.8066,0.0926,0.6099,2193.927,836.901,836.901,501.072,0.0,855.954,0.0
1210,33,22,0.6501,0.0,0.7376,900.362,939.345,628.729,35.397,310.616,236.236,0.0
1211,33,23,0.3228,0.0,0.7595,1046.352,917.146,760.999,33.734,156.147,251.619,0.0
1212,33,24,0.3538,0.0,0.5746,2193.927,836.901,836.666,423.894,0.235,933.367,0.0
1213,33,25,0.0329,0.0,0.4944,2193.927,836.901,836.901,247.836,0.0,1109.19,0.0
1214,33,26,0.0995,0.6858,0.8577,900.362,939.345,768.554,3.649,170.791,128.159,0.0
1215,33,27,0.063,1.0,0.8754,675.692,994.936,589.656,1.841,401.835,84.194,3.445
1216,33,28,0.4498,0.0813,0.7087,996.087,759.012,691.265,14.69,67.747,290.132,0.0
1217,33,29,0.0195,1.0,0.9763,1343.456,1921.543,1310.881,0.782,8.095,31.792,602.567
1218,33,30,0.8905,0.5647,0.9359,900.41,800.999,778.179,64.55,22.82,57.68,0.0
1219,33,31,0.4396,1.0,0.9917,1516.668,2778.888,1503.232,0.799,61.739,12.637,1213.917
1220,33,32,0.2493,1.0,0.9946,289.518,573.213,287.946,0.0,8.209,1.572,277.058
1221,33,33,0.1594,1.0,0.9938,89.615,161.441,89.059,0.001,1.413,0.556,70.969
1222,33,34,0.3148,1.0,0.9856,900.362,939.345,884.612,2.817,0.387,12.933,54.346
1223,33,35,0.3037,1.0,0.9871,231.182,271.287,227.851,0.34,1.039,2.992,42.398
1224,34,0,0.96,0.6311,0.7869,113.475,193.66,58.701,30.589,134.96,24.186,0.0
1225,34,1,0.9795,0.2429,0.576,2193.927,836.901,836.714,427.035,0.187,930.178,0.0
1226,34,2,0.2429,1.0,0.9786,272.625,508.327,256.807,9.97,245.11,5.847,6.41
1227,34,3,0.6749,1.0,0.9079,231.182,271.287,181.373,28.518,89.848,21.291,0.066
1228,34,4,0.4135,1.0,0.8688,514.7,694.863,435.665,11.483,256.092,67.552,3.106
1229,34,5,0.8753,0.6291,0.7839,149.73,133.068,99.246,18.121,33.821,32.362,0.0
1230,34,6,0.0224,1.0,0.9075,1314.426,1193.38,1169.21,23.657,10.5,121.559,13.671
1231,34,7,0.0875,1.0,0.8705,1343.456,1921.543,1096.512,72.929,817.79,174.015,7.241
1232,34,8,0.3584,0.3852,0.8637,89.615,161.441,70.359,7.041,91.082,12.215,0.0
1233,34,9,0.0076,1.0,0.9939,272.625,508.327,270.933,0.025,20.526,1.667,216.868
1234,34,10,0.396,1.0,0.9759,1343.456,1921.543,1310.881,0.227,23.067,32.347,587.595
1235,34,11,0.1149,0.5125,0.9345,149.73,133.068,125.026,14.893,8.041,9.811,0.0
1236,34,12,0.3359,0.0879,0.7893,149.73,133.068,113.896,4.292,19.172,31.542,0.0
1237,34,13,0.0654,0.1261,0.778,175.178,107.625,107.516,28.781,0.109,38.881,0.0
1238,34,14,0.4223,0.8197,0.9066,900.362,939.345,797.487,18.773,141.858,84.102,0.0
1239,34,15,0.5538,0.8741,0.7866,2193.927,836.901,836.316,889.368,0.585,468.242,0.0
1240,34,16,0.1912,1.0,0.9124,900.362,939.345,821.522,0.0,113.464,78.84,4.359
1241,34,17,0.3445,0.1912,0.8158,900.362,939.345,653.443,81.043,285.901,165.876,0.0
1242,34,18,0.0349,0.0541,0.4664,2193.927,836.901,836.901,186.429,0.0,1170.597,0.0
1243,34,19,0.0253,1.0,0.9399,900.362,939.345,845.326,0.915,88.604,54.121,5.415
1244,34,20,0.2418,0.1667,0.6852,675.692,994.936,436.915,26.047,558.021,212.73,0.0
1245,34,21,0.0926,1.0,0.9337,900.362,939.345,839.019,1.633,95.09,59.71,5.236
1246,34,22,0.5449,0.0926,0.8131,900.362,939.345,687.031,45.053,252.314,168.279,0.0
1247,34,23,0.555,0.1817,0.6389,2193.927,836.901,836.131,565.462,0.77,792.334,0.0
1248,34,24,0.8363,0.2709,0.7128,900.362,939.345,551.071,90.708,388.273,258.583,0.0
1249,34,25,0.1592,0.0,0.525,2193.927,836.901,836.901,314.883,0.0,1042.143,0.0
1250,34,26,0.2165,0.4047,0.5297,2193.927,836.901,836.901,325.121,0.0,1031.905,0.0
1251,34,27,0.3769,0.0152,0.5204,15620.418,7643.605,7590.484,538.164,53.12,7491.769,0.0
1252,34,28,0.2973,0.1562,0.7114,996.087,759.012,639.866,68.793,119.146,287.428,0.0
1253,34,29,0.5048,0.0195,0.7751,149.73,133.068,112.696,3.362,20.372,33.672,0.0
1254,34,30,0.8584,0.0,0.8941,149.73,133.068,96.833,37.048,36.235,15.849,0.0
1255,34,31,0.9421,0.4396,0.8679,89.615,161.441,65.354,12.426,96.088,11.835,0.0
1256,34,32,0.596,0.6904,0.9161,149.73,133.068,104.701,32.467,28.367,12.562,0.0
1257,34,33,0.5876,1.0,0.9749,1343.456,1921.543,1308.783,0.962,204.759,33.712,408.002
1258,34,34,0.5347,1.0,0.9933,514.7,694.863,503.728,7.542,163.537,3.43,27.598
1259,34,35,0.6082,1.0,0.9766,1343.456,1921.543,1310.776,1.293,71.054,31.388,539.714
1260,35,0,0.1255,0.0,0.4294,2193.927,836.901,836.901,105.251,0.0,1251.775,0.0
1261,35,1,0.6779,0.5426,0.7962,89.615,161.441,55.282,16.067,106.159,18.266,0.0
1262,35,2,0.5426,1.0,0.9687,677.372,768.246,653.353,2.82,112.185,21.198,2.709
1263,35,3,0.7359,0.9352,0.8286,725.015,706.591,425.884,174.846,280.708,124.285,0.0
1264,35,4,0.0287,0.4135,0.6342,2193.927,836.901,836.896,554.53,0.005,802.501,0.0
1265,35,5,0.3108,0.7107,0.7684,1602.381,1002.687,963.111,268.122,39.576,371.149,0.0
1266,35,6,0.7107,1.0,0.9208,272.625,508.327,240.389,10.635,265.405,21.601,2.534
1267,35,7,0.7761,1.0,0.9534,113.475,193.66,106.005,2.184,81.362,5.286,6.293
1268,35,8,0.321,1.0,0.9826,900.362,939.345,884.57,0.094,6.933,15.698,47.842
1269,35,9,0.0681,1.0,0.9841,113.475,193.66,111.665,0.006,0.57,1.805,81.425
1270,35,10,0.8052,0.5457,0.9459,149.73,133.068,132.834,8.795,0.233,8.101,0.0
1271,35,11,0.1928,1.0,0.976,1343.456,1921.543,1310.881,0.273,6.589,32.301,604.073
1272,35,12,0.0879,1.0,0.9779,2258.333,2867.502,2205.821,2.539,3.562,49.972,658.118
1273,35,13,0.1261,1.0,0.9598,209.127,212.464,200.075,0.644,6.721,8.408,5.668
1274,35,14,0.2824,1.0,0.9449,813.95,909.598,738.242,30.838,68.625,44.871,102.731
1275,35,15,0.8444,1.0,0.8639,2258.333,2867.502,1899.848,51.217,959.814,307.268,7.84
1276,35,16,0.775,0.8741,0.773,2193.927,836.901,836.901,859.001,0.0,498.025,0.0
1277,35,17,0.9367,0.0358,0.8051,695.742,1228.755,555.688,4.486,673.067,135.568,0.0
1278,35,18,0.0296,1.0,0.9905,89.615,161.441,88.326,0.439,70.131,0.85,2.984
1279,35,19,0.8969,0.0248,0.3748,5570.513,2711.599,1979.585,108.071,732.014,3482.857,0.0
1280,35,20,0.6591,0.0,0.3474,172918.038,58056.027,58048.014,2027.642,8.013,112842.381,0.0
1281,35,21,0.2484,0.0926,0.8015,844.723,1384.247,628.578,48.503,755.669,167.642,0.0
1282,35,22,0.3521,0.1817,0.8445,900.41,800.999,728.876,31.527,72.124,140.007,0.0
1283,35,23,0.1817,1.0,0.9704,1382.718,1851.988,1334.409,7.377,172.602,40.932,344.977
1284,35,24,0.2709,1.0,0.9882,289.518,573.213,286.09,0.0,173.679,3.429,113.445
1285,35,25,0.7126,0.6607,0.8504,1501.5,1393.052,1170.611,106.223,222.441,224.666,0.0
1286,35,26,0.4047,1.0,0.5876,2955.732,1976.443,1713.967,22.788,253.639,1218.977,8.837
1287,35,27,0.4307,0.4976,0.7892,514.7,694.863,385.116,21.074,309.747,108.509,0.0
1288,35,28,0.1562,1.0,0.9772,113.475,193.66,110.886,0.0,70.507,2.589,12.267
1289,35,29,0.5523,0.1562,0.7694,186.986,140.338,132.203,11.661,8.134,43.121,0.0
1290,35,30,0.5645,0.0,0.6666,150.044,64.679,63.398,36.618,1.281,50.028,0.0
1291,35,31,0.5702,0.0,0.6792,1477.735,925.774,915.874,87.832,9.9,474.029,0.0
1292,35,32,0.9257,0.7354,0.6442,5570.513,2711.599,2701.038,887.763,10.561,1981.712,0.0
1293,35,33,0.9357,1.0,0.879,1343.456,1921.543,997.891,182.942,923.622,162.623,0.03
1294,35,34,0.8343,0.6822,0.8659,1602.381,1002.687,999.562,387.891,3.125,214.928,0.0
1295,35,35,0.9011,0.9165,0.9408,900.362,939.345,780.885,66.148,158.46,53.329,0.0
